any,308,589,706,719,867,1105,2108,2204,2929,2933,3320,3334,3411,4010,4037,4120,4419,5065,5231,5688,5861,5997,6048,6232,6343,6384,6396,6408,6805,7490,7971,8209,10047,10299,10437,10575,10781,10803,11046,11107,11193,11456,11462,11655,11735,11854,11855,11945,12328,13504,14202,14234,14285,14294,14997,15151,15628,15629,15710,16556,16909,17330,17863,17961,17972,18187,18188,19334,19335,19635,20553,20695,20759,20816,22179,22757,22758,22943,23491,23894,24037,24042,25733,26133,27439,27739,28862,28879,28980,29589,29590,30203,30204,30363,30706,30707,31044,31125,31301,31431,31437,31466,31710,31840,32035,32093,33152,33425,33534,33930,34265,34272,34870,35201,35427,36055
Y,769,629,700,700,789,715,779,700,689,715,779,700,689,789,700,699,779,715,700,779,699,779,700,679,699,789,789,789,779,779,815,779,779,700,689,719,700,669,700,779,700,779,689,715,899,789,779,719,815,700,679,739,779,700,719,789,700,789,669,669,669,779,739,,779,779,700,779,689,719,789,700,699,669,719,779,779,679,699,789,669,779,669,799,700,,,,679,,779,,,,,,,,,,789,,779,,779,779,700,789,,700,689,700,779,,700,719
Y,,3309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,3309,,,,,,,,,,,3309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,225,235,,,,230,259,,,269,269,,240,279,,,230,,229,,245,269,269,,,,,,360,,,240,279,239,230,259,250,,240,,249,,,,,279,349,250,249,269,,225,279,289,225,,269,279,249,,,,,,225,,,279,,270,279,,259,,,279,,,289,,,,260,,,,,,,,,,,,,,,,,,,,,,270,,,250,229,235,,,240,259
Y,,,450,450,,,,450,499,,,459,519,,450,539,,,450,,469,,450,499,469,,,,,,565,,,450,499,,460,469,450,,450,,,,,,,469,569,450,519,499,,450,479,579,450,,499,,499,,,,,,450,,,,,450,489,,,,,519,,,469,,,,450,,,,,,,,,,,,,,,,,,,,,,450,,,450,489,450,,,450,
Y,,,290,270,,,,270,259,,,299,,,290,289,,,230,,259,,235,,299,,,,,,250,,,265,269,,265,279,290,,270,,,,389,,,269,269,260,,279,,260,289,,270,,,249,,,,,,,295,,,,,270,279,,,,,,,,269,,289,,270,,,,,,,,,,,,,,,,,,,,,,240,,,250,269,315,,,280,
Y,,,45,45,,30,,45,39,30,,49,,,45,49,,30,45,,39,,45,,19,,,,,,49,,,45,39,,45,39,45,,45,,,30,,,,19,49,45,,49,,45,39,39,45,,,39,,,,,,,45,,,,,45,49,,,,,,,,19,,,,45,,,,,,,,,,,,,,,,,,,,,,45,,,45,19,45,,,45,
Y,,,100,100,,,,100,100,,,100,,,100,,,,100,,,,100,,,,,,,,100,,,100,,,100,100,100,,100,,,,100,,,,100,100,,,,100,,100,100,,,,,,,,,,100,,100,,,100,100,,,,,,,,100,,,,100,,,,100,,,,,,,,,,,,,,,,,,100,,,100,100,100,,,100,
Y,,,100,100,,,,100,100,,,100,,,100,,,,100,,,,100,,,,,,,,100,,,100,,,100,100,100,,100,,,,,,,,100,100,,,,100,,100,100,,,,,,,,,,100,,100,,,100,100,,,,,,,,100,,,,100,,,,100,,,,,,,,,,,,,,,,,,100,,,100,100,100,,,100,
Y,,,100,100,,,,100,100,,,129,,,100,,,,100,,,,100,,,,,,,,130,,,100,,,100,100,100,,100,,,,100,,,,130,100,,,,100,,100,100,,,,,,,,,,100,,100,,,100,100,,,,,,,,100,,,,100,,,,100,,,,,,,,,,,,,,,,,,100,,,100,100,100,,,100,
Y,,,100,100,,,,100,100,,,100,,,100,,,,100,,,,100,,,,,,,,170,,,100,,,100,100,100,,100,,,,100,,,,170,100,,,,100,100,100,100,,,,,,100,,,,100,,100,,,100,100,,,,,,100,,100,,,,100,,,,100,,,,,,,,,,,,,,,,,,100,,,100,100,100,,,100,
Y,,,200,200,,200,,200,150,200,,200,,,200,150,,200,200,,150,,200,,150,,,,,,200,,,200,150,,200,150,260,,260,,,200,,,,150,200,200,,150,,200,150,,200,,,150,,,,,,,200,,,,,200,150,,,,,,,,150,,,,200,,,,,,,,,,,,,,,,,,,,,,200,,,200,150,200,,,200,
Y,,,200,200,,200,,200,,200,,200,,,200,,,200,200,,,,200,,,,,,,,200,,,200,,,200,,230,,230,,,200,,,,,200,200,,,,200,,,200,,,,,,,,,,200,,,,,200,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,200,,,200,,200,,,200,
Y,,,100,100,,,,,,,,,,,100,,,,100,,,,,,,,,,,,,,,,,,100,,,,100,,,,100,,,,,100,,,,100,,100,100,,,,,,,,,,100,,,,,100,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,
Y,,,100,100,,,,,,,,,,,100,,,,100,,,,,,,,,,,,,,,,,,100,,,,100,,,,100,,,,,100,,,,100,,100,100,,,,,,,,,,100,,,,,100,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,
Y,,,100,100,,,,,,,,,,,100,,,,100,,,,,,,,,,,,,,,,,,100,,,,100,,,,100,,,,,100,,,,100,,100,100,,,,,,,,,,100,,,,,100,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,
Y,,,100,100,,,,100,,,,100,,,100,,,,100,,,,100,,,,,,,,129,,,100,,,100,,100,,100,,,,,,,,129,100,,,,100,,100,100,,,,,,,,,,100,,,,,100,,,,,,,,,100,,,,100,,,,,,,,,,,,,,,,,,,,,,100,,,100,,100,,,100,
Y,,,129,129,,,,129,,,,129,,,129,,,,129,,,,129,,,,,,,100,129,,,129,,,129,,129,100,129,,,,,,,,129,129,,,,129,,100,129,,,,,,,,100,,129,,100,,,129,,,,100,,,,,100,,,,129,,,,100,,100,,,,,,,,,,,,,,100,,129,,,129,,129,,,129,
Y,,,129,129,,,,129,,,,129,,,129,,,,129,,,,129,,,,,,,100,129,,,129,,,129,,129,100,129,,,,,,,,129,129,,,,129,,100,129,,,,,,,,100,,129,,100,,,129,,,,100,,,,,100,,,,129,,,,100,,100,,,,,,,,,,,,,,100,,129,,,129,,129,,,129,
Y,,,120,95,99,115,99,90,89,115,99,120,,99,135,139,99,115,90,99,139,89,90,,99,79,99,99,69,,115,99,99,95,119,119,95,99,125,,90,99,139,115,,79,99,149,120,115,,119,99,115,89,99,95,,,99,119,99,99,99,,79,95,,,139,99,115,99,,139,,99,,99,99,99,79,99,99,95,,,,,,,,,,,,,,,,129,,99,,,79,90,99,,80,99,115,,,95,139
Y,,,50,50,,50,,50,,50,,50,,,50,,,50,50,,,,50,,,,,,,,65,,,50,,,50,,50,,50,,,50,,,,,69,50,,,,50,,,50,,,,,,,,,,50,,,,,50,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,50,,,50,,50,,,50,
Y,,,200,200,,,,200,,,,200,,,,,,,200,,200,,200,,,,,,,,200,,,200,,,200,,200,,200,,,,,,,,200,200,,,,200,200,200,200,,,,,,,,,,200,,,,,200,,,,,,,,,199,,,,200,,,,,,,,,,,,,,,,,,,,,,200,,,200,,200,,,200,
Y,,,640,625,619,630,639,615,,620,579,639,,619,615,,599,620,625,579,,629,625,,,619,619,619,629,629,725,619,629,615,,629,640,,625,629,615,599,669,620,,629,579,,739,615,,,599,625,,,615,,,,,599,,619,629,619,630,639,,629,649,580,,,679,629,579,,,599,,619,,599,660,,,,,,619,,,,,,,,,,599,,599,,639,629,630,599,,620,,620,629,,615,629
Y,,,385,385,,,,365,,,,329,,,,,,,365,,,,365,,,,,,,,395,,,365,,,385,,365,,365,,,,,,,,339,365,,,,385,379,379,385,,,,,,,,,,365,,,,,365,,,,,,,,,,,,,365,,,,,,,,,,,,,,,,,,,,,,365,,,365,,365,,,365,
Y,,,825,,799,825,799,,,815,779,,,799,,,779,825,,779,,779,,,,779,799,799,779,779,,779,779,,,739,,,,779,,779,769,835,,779,779,,,,,,779,,,,,,,,,779,,799,779,779,,779,,759,779,,,,779,779,769,,,779,,779,,779,,,,,,,779,,,,,,,,,,779,,779,,779,779,,779,,,,,779,,,699
Y,,,440,440,,440,,440,,440,,440,,,440,,,440,440,,,,440,,,,,,,,619,,,440,,,440,,440,,440,,,440,,,,,619,440,,,,440,,,440,,,,,,,,,,440,,,,,440,,,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,440,,,440,,440,,,440,
Y,,,870,870,,,,870,,,,870,859,,870,,,,870,,,,870,879,,,,,,,929,,,870,,,870,,870,,870,,,,,,,,929,870,889,,,870,,,870,,879,,869,,,,,,870,,,,,870,,,,,,889,,,,,,,870,,,,,,,,,,,,,,,,,,,,,,870,,,870,,870,,,870,
Y,,,655,655,629,640,649,615,569,640,609,664,689,629,655,599,619,640,655,619,599,,655,689,579,619,629,629,619,,740,,,655,579,639,665,559,655,,655,619,639,640,829,619,619,599,749,655,689,559,619,655,589,,655,,689,579,689,629,,629,,619,655,,,659,609,655,559,,659,,599,689,,619,559,619,599,619,660,,,,,,,,,,,,,,,,609,,609,,,,660,619,,655,559,665,,,660,639
Y,,,50,50,,50,,50,,50,,50,,,50,,,50,50,,,,50,,,,,,,,50,,,50,,,50,,50,,50,,,50,,,,,50,50,,,,50,,,50,,,,,,,,,,50,,,,,50,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,50,,,50,,50,,,50,
Y,,,50,50,,50,,50,,50,,50,,,50,,,50,50,,,,50,,,,,,,,50,,,50,,,50,,50,,50,,,50,,,,,50,50,,,,50,,,50,,,,,,,,,,50,,,,,50,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,50,,,50,,50,,,50,
Y,,,50,50,,50,,50,,50,,50,,,50,,,50,50,,,,50,,,,,,,,50,,,50,,,50,,50,,50,,,50,,,,,50,50,,,,50,,,50,,,,,,,,,,50,,,,,50,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,50,,,50,,50,,,50,
Y,,,115,115,,315,,115,119,315,,119,,,115,119,,315,115,,119,,,,119,,,,,,119,,,115,119,,115,119,115,,115,,,315,,,,119,119,115,,119,,115,119,119,115,,,119,,,,,,,115,,,,,115,119,,,,,,,,119,,119,,115,,,,,,,,,,,,,,,,,,,,,,115,,,115,119,115,,,115,
Y,,,770,800,,,,760,579,,,779,,,770,619,,,800,,579,,800,,619,,,,,,1059,,,800,579,869,800,579,770,,770,,869,,,,,619,1059,770,,699,,770,579,738,760,,,629,,,,,,,800,,,869,,770,579,,889,,,,,,619,,748,,800,,,,,,,,,,,,,,,,,,,,,,800,,,770,579,770,,,800,879
Y,,,790,820,,,,780,579,,,815,,,790,629,,,820,,579,,810,,589,,,,,,1089,,,810,619,899,820,579,800,,790,,899,,,,,619,1089,790,,719,,790,619,738,780,,,599,,,,,,,820,,,899,,790,579,,899,,,,,,619,,748,,800,,,,,,,,,,,,,,,,,,,,,,800,,,790,579,790,,,820,899
Y,,,770,800,,,,760,579,,,779,,,770,579,,,800,,579,,800,,579,,,,,,830,,,800,579,899,800,579,800,,770,,899,,,,,619,819,770,,699,,770,579,738,760,,,599,,,,,,,800,,,899,,770,579,,899,,,,,,619,,739,,800,,,,,,,,,,,,,,,,,,,,,,790,,,770,579,770,,,800,899
Y,,,770,770,,,,770,,,,770,799,,770,,,,770,,,,830,799,,,,,,,869,,,770,,,770,,770,,770,,,,,,,,869,770,799,,,770,,,770,,799,,799,,,,,,770,,,,,770,,,,,,799,,,,,,,770,,,,,,,,,,,,,,,,,,,,,,770,,,770,,770,,,770,
Y,,,400,400,,405,,390,,405,,390,479,,400,449,,405,400,,329,,440,479,,,,,,,500,,,400,,,400,,500,,400,,,405,,,,449,500,400,479,,,395,325,,395,,479,,479,,,,,,400,,,,,400,,,,,,479,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,430,,,400,,400,,,400,
Y,,,460,450,,450,,430,,460,,449,529,,450,,,440,460,,,,450,529,,,,,,,540,,,450,,,440,,500,,450,,,440,,,,,549,450,529,,,460,,,450,,529,,529,,,,,,450,,,,,450,,,,,,529,,,,,,,460,,,,,,,,,,,,,,,,,,,,,,450,,,440,,450,,,450,
Y,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,100,100,100,,100,100,,,100,100,100,100,100,,100,,100,100,,,100,100,,100,100,100,100,,100,,,100,,100,100,,100,,100,100,100,,100,100,100,,100,100,100,,100,100,,,100,,100,,100,100,,100,,100,100,,,100,100,100,,,100,,,100,,100,,100,,100,100,,,,,,,,,,,,,,,,100,,100,,,,100,100,,100,,100,,,100,100
Y,,,300,300,300,,300,300,,,300,300,300,300,300,,300,,300,300,,,300,300,,300,300,300,300,,300,,,300,,300,300,,300,,300,300,300,,300,300,300,,300,300,300,,300,300,,,300,,300,,300,300,,300,,300,300,,,300,300,300,,,300,,,300,,300,,300,,300,300,,,,,,,,,,,,,,,,300,,300,,,,300,300,,300,,300,,,300,300
Y,,,500,500,500,,500,500,,,500,500,500,500,500,,500,,500,500,,,500,500,,500,500,500,500,,500,,,500,,500,500,,500,,500,500,500,,500,500,500,,500,500,500,,500,500,,,500,,500,,500,500,,500,,500,500,,,500,500,500,,,500,,,500,,500,,500,,500,500,,,,,,,,,,,,,,,,500,,500,,,,500,500,,500,,500,,,500,500
Y,,,840,840,,850,,840,,850,,840,890,,840,,,850,840,,,,840,890,,,,,,,880,,,840,,769,840,,840,,840,,769,850,959,,,,879,840,890,,,840,,,840,,890,,890,,,,,,840,,,759,,840,,,799,,,890,,,,,,,840,,,,,,,,,,,,,,,,,,,,,,840,,,840,,840,,,840,739
Y,,,555,540,569,550,569,564,489,550,519,555,629,569,555,499,539,550,555,539,519,,555,629,499,539,569,569,539,,680,,,555,449,569,565,469,585,,555,539,569,550,769,539,529,529,659,555,629,479,539,555,499,,575,,629,479,629,549,,569,,539,555,,,589,529,555,499,,599,,539,629,,539,,539,539,539,560,,,,,,,,,,,,,,,,549,,529,,,,570,539,,585,479,575,,,560,589
Y,,,740,740,,750,,740,,750,,749,800,,740,,,750,740,,,,740,800,,,,,,,770,,,740,,689,740,,740,,740,,689,750,899,,,,759,740,800,,,740,,,740,,800,,800,,,,,,740,,,699,,740,,,729,,,800,,,,,,,740,,,,,,,,,,,,,,,,,,,,,,740,,,740,,740,,,740,649
Y,,,,,229,,229,,,,219,,219,229,,,229,,,219,,,,229,,229,229,229,229,,,,,,,,,,,,,229,,,,229,229,,,,219,,229,,,249,,,229,,229,229,,229,,229,,,,,229,,,,,,229,229,,229,,229,,229,,,,,,,,,,,,,,,,,229,,219,,,,,219,,,,,,,,
Y,,,,,229,,229,,,,219,,,229,,,229,,,219,,,,,,229,229,229,229,,,,,,,,,,,,,229,,,,229,229,,,,,,229,,,249,,,,,,229,,229,,229,,,,,229,,229,,,,229,,,229,,229,,229,,,,,,,,,,,,,,,,,229,,219,,,,,219,,,,,,,,
Y,,,,,229,,229,,,,219,,219,229,,,229,,,219,,,,229,,229,229,229,229,,,,,,,,,,,,,229,,,,229,229,,,,219,,229,,,249,,,229,,229,229,,229,,229,,,,,229,,,,,,229,229,,229,,229,,229,,,,,,,,,,,,,,,,,229,,219,,,,,219,,,,,,,,
Y,,,,,229,,229,,,,219,,219,229,,,229,,,219,,,,229,,229,229,229,229,,,,,,,,,,,,,229,,,,229,229,,,,219,,229,,,249,,,229,,229,229,,229,,229,,,,,229,,,,,,229,229,,229,,229,,229,,,,,,,,,,,,,,,,,229,,219,,,,,219,,,,,,,,
Y,,,,,39,40,39,,30,40,39,,35,39,,39,39,40,,39,39,,,35,39,39,39,39,39,,,,,,30,,,49,,,,39,,40,39,39,39,49,,,35,49,39,,39,50,,,35,39,35,39,,39,,39,,,,,39,,30,,,,39,35,,39,30,39,25,39,,,,,,,,,,,,,,,,,39,,39,,,,,39,,,30,,,,,
Y,,,,,179,,169,,,,169,,,179,,,,,,179,,,,,,,179,179,199,,,,,,,,,,,,,169,,,,199,,,,,,,,,,,,,,,,,,179,,,,,,,149,,,,,,,,,,,189,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,100,,100,,,,100,,,100,,,100,,,100,,,,,,100,100,100,100,,,,,,,,,,,,,100,,,,100,100,,,,,,100,,,,,,,,,100,,100,,100,,,,,100,,,,,,100,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,619,620,629,,,620,579,,,619,,,599,620,,579,,619,,,,619,619,619,619,619,,619,619,,,629,,,,619,,599,649,620,,619,579,,,,,,599,,,,,,,,,599,,619,619,619,,619,,619,629,,,,659,619,579,,,599,,619,,599,,,,,,,619,,,,,,,,,,599,,599,,619,619,,599,,,,,619,,,629
Y,,,,,799,815,799,,,815,769,,,799,,,769,815,,779,,779,,,,779,799,779,779,779,,779,779,,,739,,,,779,,779,759,815,,779,779,,,,,,779,,,,,,,,,779,,799,779,779,,779,,759,769,,,,769,779,769,,,779,,779,,779,,,,,,,779,,,,,,,,,,779,,779,,779,779,,779,,,,,779,,,699
Y,,,,,600,,590,,,,580,,,600,,,580,,,570,,,,,,580,600,600,560,,,,,,,589,,,,,,580,589,,,580,580,,,,,,580,,,,,,,,,570,,600,,560,,,,589,560,,,,589,,580,,,580,,560,,580,,,,,,,,,,,,,,,,,560,,580,,,,,580,,,,,,,,589
Y,,,,,650,,670,,,,650,,,650,,,660,,,670,,,,,,650,650,650,650,,,,,,,649,,,,,,650,649,,,670,640,,,,,,690,,,,,,,,,640,,650,,660,,,,649,660,,,,649,,640,,,660,,650,,640,,,,,,,,,,,,,,,,,680,,650,,,,,650,,,,,,,,649
Y,,,,,600,,590,,,,580,,,600,,,,,,570,,,,,,,600,600,560,,,,,,,589,,,,,,580,589,,,580,,,,,,,,,,,,,,,,,,600,,,,,,589,560,,,,589,,,,,,,560,,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589
Y,,,,,650,,670,,,,650,,,650,,,,,,670,,,,,,,650,650,650,,,,,,,649,,,,,,650,649,,,670,,,,,,,,,,,,,,,,,,650,,,,,,649,660,,,,649,,,,,,,650,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649
Y,,,,,600,,590,,,,580,,,600,,,580,,,570,,,,,,580,600,600,560,,,,,,,589,,,,,,580,589,,,580,580,,,,,,580,,,,,,,,,570,,600,,560,,,,589,560,,,,589,,580,,,580,,560,,580,,,,,,,,,,,,,,,,,560,,580,,,,,580,,,,,,,,589
Y,,,,,650,,670,,,,650,,,650,,,,,,670,,,,,,,650,650,650,,,,,,,649,,,,,,650,649,,,670,,,,,,,,,,,,,,,,,,650,,,,,,649,660,,,,649,,,,,,,650,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649
Y,,,,,700,,690,,,,680,,,700,,,680,,,670,,,,,,680,700,700,660,,,,,,,689,,,,,,680,689,,,680,680,,,,,,680,,,,,,,,,670,,700,,660,,,,689,660,,,,689,,680,,,680,,660,,680,,,,,,,,,,,,,,,,,660,,680,,,,,680,,,,,,,,689
Y,,,,,750,,770,,,,750,,,750,,,760,,,770,,,,,,750,750,749,750,,,,,,,649,,,,,,750,649,,,770,740,,,,,,790,,,,,,,,,740,,750,,760,,,,649,760,,,,649,,740,,,760,,750,,740,,,,,,,,,,,,,,,,,780,,750,,,,,750,,,,,,,,649
Y,,,,,,540,,,,540,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,40,,,,40,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,30,,,,30,,59,25,,30,,,30,,,,20,,25,,,,,,,,20,20,,30,,,,,,,,,30,25,,,,,,25,,,30,,,,,25,30,25,,,,,,,,,,,,,,,,,25,,,30,,39,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,
Y,,,,,,210,,,,210,,,,,,,,210,,,100,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,100,,,,,,,,,,,,,,100,,,,,,,,,100,,,20,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,150,,,,150,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,270,,,,270,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,270,,,,270,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,320,,,,320,,,,,,,,320,,,,,315,,,,,,,,,,,,,,,,,,,,,320,,,,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,,,,,,
Y,,,,,,345,,,,345,,,,,,,,345,,,,,345,,,,,,,,,,,,,,,,,,,,,345,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,,,,,,
Y,,,,,,50,,,,50,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,220,,,,220,,,,,,,,220,,,,,215,,,,,,,,,,,,,,,,,,,,,220,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,
Y,,,,,,1000,,,1200,1000,,,,,,1200,,1000,,,,,,,1200,,,,,,,,,,1200,999,,1200,,,,,999,1000,1200,,,1200,,,,1200,,,,,,,,,,,,,,,,,,,,,1200,,999,,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,
Y,,,,,,200,,,,200,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,940,,,,940,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,150,,150,,150,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,179,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179
Y,,,,,,250,,,,250,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329
Y,,,,,,100,,,,100,,35,30,,,,,100,,,,,,30,,,,,,,,,,,,,,,,,,,,100,,,,,35,,30,,,,,,,,30,,30,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,715,,,,715,,,679,,,,,715,,,,,,679,,,,,,,785,,,,,719,,,,,,,729,715,899,,,,899,,679,,,,,,,,679,,679,,,,,,,,,699,,,,,729,,,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699
Y,,,,,,390,,,,395,,,,,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,230,,,,230,,,,,,,,230,,,,,230,,,,,,,,,,,,,,,,,,,,,230,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,
Y,,,,,,195,,,,230,,,,,,,,180,,,,,225,,,,,,,,,,,,,,,,,,,,,230,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,
Y,,,,,,240,,,,260,,,,,,,,230,,,,,250,,,,,,,,,,,,,,,,,,,,,280,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,,,,,,
Y,,,,,,260,,,,260,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,170,,,,170,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,280,,,,260,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,215,,,,215,,,,,,,,215,,,,,215,,,,,,,,,,,,,,,,,,,,,215,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,
Y,,,,,,315,,,,315,,,,,,,,315,,,,,315,,,,,,,,,,,,,,,,,,,,,315,,,,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,,,,,,
Y,,,,,,345,,,,345,,,,,,,,345,,,,,345,,,,,,,,,,,,,,,,,,,,,345,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,,,,,,
Y,,,,,,100,,,100,,,,,,,200,,100,,,200,,,,,,,,,,,,,,,,,100,,,,,,100,469,,,479,,,,599,,,200,,,,,300,,,,,,,,,,,,,100,,,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,
Y,,,,,,855,,,,855,,,,,,,,855,,,,,,,,,,,,,,,,,,,,,,,,,,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,830,,,,830,,,,,,,,830,,,,,,,,,,,,,,,,,,,,,,,,,,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
