nsn,address,items_with_price,lat,lon
6087,"37 W 38TH ST, INDIANAPOLIS, IN, 46208-4349",416,39.824508,-86.158496
6096,"4705 E 10TH ST, INDIANAPOLIS, IN, 46201",430,39.781201,-86.090064
6097,"1850 LINCOLNWAY EAST, SOUTH BEND, IN, 46613-3423",389,41.657386,-86.218355
6166,"15101 N MERIDIAN ST, CARMEL, IN, 46032-7301",430,40.007819,-86.126534
6306,"1903 N WALNUT ST, HARTFORD CITY, IN, 47348-1363",421,40.467194,-85.370522
6324,"2960 COVERT AVENUE, EVANSVILLE, IN, 47714-4033",440,37.955469,-87.513955
6326,"601 S MAIN ST, SALEM, IN, 47167-1039",406,38.599218,-86.101028
6350,"1811 E. COLUMBUS DRIVE, EAST CHICAGO, IN, 46312-2825",395,41.638751,-87.448917
6583,"320 CROSS COUNTY PLAZA, BATESVILLE, IN, 47006-8914",407,39.308994,-85.21494
6657,"202 E RUDISILL, FORT WAYNE, IN, 46806",432,41.049693,-85.135817
6669,"515 E ALTO RD, KOKOMO, IN, 46902-4312",454,40.44036,-86.125645
6705,"4541 S. EMERSON, INDIANAPOLIS, IN, 46203-5931",411,39.700763,-86.081888
6745,"799 N GREEN RIVER RD, EVANSVILLE, IN, 47715-2415",439,37.98389,-87.492208
6783,"7420 KENNEDY, HAMMOND, IN, 46323",417,41.57819,-87.462112
6840,"8907 E. 116TH STREET, FISHERS, IN, 46038",450,39.957354,-86.01093
7021,"2320 HART ST., VINCENNES, IN, 47591-6338",417,38.66513,-87.511166
7126,"6830 W 38TH ST, INDIANAPOLIS, IN, 46254-3910",428,39.824029,-86.280539
7289,"6056 W 71ST ST, INDIANAPOLIS, IN, 46268",428,39.882086,-86.266071
7331,"7340 W STATE ROAD 28, ELWOOD, IN, 46036",415,40.277662,-85.810587
7418,"2425 E 38TH ST, INDIANAPOLIS, IN, 46218-1157",549,39.824912,-86.120581
7496,"3000 HWY 62 & ALLISON LN, JEFFERSONVILLE, IN, 47130-5902",451,38.322936,-85.712075
7571,"755 W STATE ROAD 154, SULLIVAN, IN, 47882",419,39.102352,-87.424377
7853,"761 S. LAKE STREET, GARY, IN, 46403-2916",392,41.597286,-87.265996
7967,"4941 KNIGHTS WAY, INDIANAPOLIS, IN, 46217-9330",440,39.693164,-86.187506
10117,"2080 E. KING ST., FRANKLIN, IN, 46131",454,39.483813,-86.018662
10248,"14243 FRONTAGE RD, CAMBRIDGE CITY, IN, 47327-9802",460,39.8505,-85.143211
10412,"2035 OLD ST RD 135 N, CORYDON, IN, 47112",453,38.23069,-86.132218
10708,"3520 GRANT STREET, GARY, IN, 46408-1422",409,41.554141,-87.356319
10806,"7279 KEYSTONE, INDIANAPOLIS, IN, 46240-3243",0,39.887679,-86.121419
10878,"19700 USHY 41 N, EVANSVILLE, IN, 47725",488,38.158076,-87.551809
10957,"ST RD 54 E, LINTON, IN, 47441",429,39.038269,-87.146076
10986,"902 S HUNTINGTON ST, SYRACUSE, IN, 46567",443,41.411182,-85.745589
11110,"3611 COMMERCE DR, WARSAW, IN, 46580-3929",423,41.230133,-85.800587
