nsn,address,items_with_price,lat,lon
11183,"13676 GRAND RIVER, DETROIT, MI, 48227",405,42.385387,-83.179489
11188,"1145 W SUPERIOR, WAYLAND, MI, 49348-1264",410,42.674566,-85.656964
11236,"1000 MACK AVE, DETROIT, MI, 48207-2000",474,42.351326,-83.046471
11263,"18787 NORTHLINE ROAD, SOUTHGATE, MI, 48195",452,42.212498,-83.225807
11317,"38015 ANN ARBOR RD, LIVONIA, MI, 48150-3499",435,42.361485,-83.415993
11325,"25900 CROCKER, HARRISON TOWNSHIP, MI, 48045",448,42.571785,-82.852219
11326,"166 JAMES L HART  PKWY, YPSILANTI, MI, 48197",416,42.224957,-83.618729
11348,"5389 WEST U.S. 10, LUDINGTON, MI, 49431",421,43.955578,-86.413641
11359,"1070 HURON RIVER DR, YPSILANTI, MI, 48197",0,42.256187,-83.62825
11369,"3077 LANSING RD, PERRY, MI, 48872",418,42.83498,-84.221402
11440,"220 W CARLETON RD, HILLSDALE, MI, 49242-5034",413,41.93075,-84.64217
11453,"1085 CAPITAL AVE SW, BATTLE CREEK, MI, 49017-5426",397,42.339241,-85.155619
11481,"30807 WOODWARD AVE, ROYAL OAK, MI, 48073-6932",493,42.515656,-83.184921
11498,"2805 WADHAMS, SMITHS CREEK, MI, 48074-1433",440,42.985065,-82.538322
11505,"6095 KALAMAZOO ST, GRAND RAPIDS, MI, 49508-7017",397,42.853594,-85.625582
11520,"2675 PLYMOUTH, ANN ARBOR, MI, 48105",437,42.303082,-83.707802
11544,"710 NORTH GRAND STREET, SCHOOLCRAFT, MI, 49087",439,42.122005,-85.636185
11554,"1352 E CENTER ST, ITHACA, MI, 48847-1608",479,43.291129,-84.586091
11557,"2145 S LINDEN RD, FLINT, MI, 48532-4175",418,42.998018,-83.771619
11567,"36895 DEQUINDRE, TROY, MI, 48083",0,42.562344,-83.089409
