Y,349,339,319,439,329,349,339,329,319,349,329,319,,399,329,379,369,379,369,319,,,,439,379,,,349,369,,,,
Y,389,319,319,439,349,389,399,359,329,389,349,329,,399,329,379,369,379,369,319,,,,439,419,,,389,379,,,,
Y,299,269,249,279,259,299,369,249,279,299,259,239,,369,239,379,339,389,419,329,,359,,279,299,,,299,389,,,,
Y,459,519,429,509,349,459,479,349,459,459,379,399,,479,379,499,419,479,509,399,,429,,509,459,,,449,499,,,,
Y,339,329,329,429,329,339,399,349,329,339,329,339,,399,339,399,349,379,349,329,,,,429,409,,,349,349,,,,
Y,229,229,249,279,249,229,309,269,200,229,249,200,,309,200,319,279,309,200,249,,,,279,279,,,200,279,,,,
Y,339,369,329,429,349,339,399,349,329,339,349,339,,399,339,399,349,379,379,329,,,,429,379,,,329,349,,,,
Y,389,399,389,449,389,389,429,419,369,389,389,419,,429,379,429,389,419,389,379,,,,449,419,,,379,399,,,,
Y,389,429,379,449,379,389,419,379,349,389,379,379,,419,369,419,399,419,399,379,,,,449,419,,,379,399,,,,
Y,289,,,,,,329,,,199,,,,329,,379,,,,,,149,,,,,,,,,,,
Y,199,,,,,,,,,,,,,,,409,,,,,,,,,,,,329,,,,,
Y,299,269,249,279,259,299,369,249,279,299,259,239,,369,239,379,339,389,419,329,,359,,279,299,,,299,389,,,,
Y,459,519,429,509,349,459,479,349,459,459,379,399,,479,379,499,419,479,509,399,,429,,509,459,,,449,499,,,,
Y,519,549,449,539,439,509,569,419,539,509,469,449,,569,399,559,539,549,589,469,,529,,539,519,,,449,529,,,,
Y,80,79,119,99,149,70,119,79,69,50,99,50,,119,50,129,99,99,99,59,,129,,99,99,,,99,99,,,,
Y,339,369,309,429,329,339,399,329,309,339,329,320,,399,320,379,349,379,349,309,,,,429,379,,,329,349,,,,
Y,229,229,249,279,249,229,309,269,200,229,249,200,,309,200,319,279,309,279,239,,,,279,279,,,200,279,,,,
Y,479,509,469,519,439,479,469,399,439,479,459,399,,469,419,499,429,499,509,419,,469,,519,479,,,469,499,,,,
Y,519,589,539,639,499,519,569,439,459,519,539,489,,569,469,569,499,579,579,469,,539,,639,519,,,519,579,,,,
Y,519,549,449,539,439,509,569,419,539,509,469,449,,569,399,559,539,549,589,469,,529,,539,519,,,449,529,,,,
Y,129,100,,149,129,100,139,119,119,100,129,149,,149,149,139,129,100,100,119,,100,,149,99,,,119,100,,,,
Y,149,149,100,149,100,149,149,149,149,149,100,149,,149,149,149,149,149,149,149,,149,,149,149,,,149,149,,,,
Y,349,399,379,359,379,349,319,339,299,349,379,249,,329,249,299,339,369,379,399,,369,,359,349,,,349,389,,,,
Y,1059,1289,1049,1229,999,1059,949,1039,969,1059,999,1119,,949,1109,1059,1099,1219,1069,1169,,1089,,1229,1059,,,1009,1119,,,,
Y,100,,,,,,,,,,,,,,,309,,,,,,100,,,,,,,,,,,
Y,468,409,,689,,479,459,469,489,479,,,,459,,489,,589,629,489,,439,,689,479,,,408,588,,,,
Y,149,129,119,179,159,169,139,129,99,99,159,119,,139,119,139,,119,119,139,,159,,179,119,,,119,119,,,,
Y,199,,209,,289,,,229,209,179,289,280,,,280,,199,199,199,229,,,,,189,,,259,199,,,,
Y,200,159,349,279,359,220,250,289,199,199,349,300,,250,300,259,229,229,229,299,,159,,279,189,,,200,229,,,,
